[1395.0, 0.0, -1.0, 0.8831855654716492],
[1409.0, 0.0, -1.0, 0.8831855654716492],
[1424.0, 0.0, -1.0, 0.9582805633544922],
[1442.0, 0.0, -1.0, 0.9582805633544922],
[1457.0, 0.0, -1.0, 1.0],
[1477.0, 0.0, -1.0, 1.0],
[1496.0, 0.0, -1.0, 1.0],
[1514.0, 0.0, -1.0, 1.0],
[1529.0, 0.0, -1.0, 1.0],
[1554.0, -0.04882897064089775, -1.0, 1.0],
[1576.0, -0.04882897064089775, -1.0, 1.0],
[1610.0, -0.4576795995235443, -0.4409918189048767, 1.0],
[1645.0, -0.899905800819397, 0.06548428535461426, 1.0],
[1672.0, -1.0, 0.15726707875728607, 1.0],
[1696.0, -1.0, 0.15726707875728607, 1.0],
[1713.0, -1.0, 0.09051594883203506, 1.0],
[1737.0, -1.0, 0.015420937910676003, 1.0],
[1759.0, -1.0, 0.015420937910676003, 1.0],
[1773.0, -1.0, -0.0, 1.0],
[1792.0, -1.0, -0.0, 1.0],
[1807.0, -1.0, -0.0, 1.0],
[1823.0, -1.0, -0.0, 1.0],
[1839.0, -1.0, -0.0, 1.0],
[1857.0, -1.0, -0.007109514437615871, 1.0],
[1885.0, -1.0, -0.007109514437615871, 1.0],
[1903.0, -1.0, -0.4243040382862091, 1.0],
[1926.0, -1.0, -0.4243040382862091, 1.0],
[1945.0, -0.8581863641738892, -0.6829646229743958, 1.0],
[1970.0, -0.8581863641738892, -0.6829646229743958, 1.0],
[1989.0, -0.6412451863288879, -0.9249374866485596, 1.0],
[2012.0, -0.6412451863288879, -0.9249374866485596, 1.0],
[2027.0, -0.3325212597846985, -0.9916885495185852, 1.0],
[2047.0, -0.3325212597846985, -0.9916885495185852, 1.0],
[2066.0, 0.0, -1.0, 1.0],
[2087.0, 0.0, -1.0, 1.0],
[2114.0, 0.4075838029384613, -0.899905800819397, 1.0],
[2140.0, 0.9415927529335022, -0.17398732900619507, 0.8915294408798218],
[2164.0, 0.9415927529335022, -0.17398732900619507, 0.8915294408798218],
[2179.0, 0.5994932651519775, 0.6245248913764954, 0.7997466325759888],
[2201.0, 0.5994932651519775, 0.6245248913764954, 0.7997466325759888],
[2219.0, 0.015420937910676003, 0.9916561245918274, 0.7997466325759888],
[2238.0, 0.015420937910676003, 0.9916561245918274, 0.7997466325759888],
[2255.0, -0.3158334493637085, 0.924905002117157, 0.9749683141708374],
[2275.0, -0.3158334493637085, 0.924905002117157, 0.9749683141708374],
[2288.0, -0.3158334493637085, 0.924905002117157, 0.9749683141708374],
[2304.0, -0.9082496762275696, 0.2991132140159607, 1.0],
[2321.0, -0.9082496762275696, 0.2991132140159607, 1.0],
[2335.0, -0.9916885495185852, -0.4409918189048767, 1.0],
[2357.0, -0.9916885495185852, -0.4409918189048767, 1.0],
[2375.0, -0.6829646229743958, -0.8915619254112244, 1.0],
[2398.0, -0.6829646229743958, -0.8915619254112244, 1.0],
[2413.0, -0.6829646229743958, -0.8915619254112244, 1.0],
[2428.0, -0.21570676565170288, -1.0, 1.0],
[2448.0, -0.21570676565170288, -1.0, 1.0],
[2463.0, 0.3408326804637909, -0.9332813620567322, 1.0],
[2488.0, 0.3408326804637909, -0.9332813620567322, 1.0],
[2505.0, 0.9165611267089844, -0.4993990361690521, 1.0],
[2526.0, 0.9165611267089844, -0.4993990361690521, 1.0],
[2542.0, 0.9916561245918274, 0.040452614426612854, 1.0],
[2564.0, 0.9916561245918274, 0.040452614426612854, 1.0],
[2582.0, 0.4493032395839691, 0.7830588817596436, 1.0],
[2603.0, 0.4493032395839691, 0.7830588817596436, 1.0],
[2630.0, -0.19901899993419647, 0.9833122491836548, 1.0],
[2659.0, -0.9332813620567322, 0.4159276783466339, 1.0],
[2681.0, -0.9332813620567322, 0.4159276783466339, 1.0],
[2697.0, -1.0, -0.23239454627037048, 1.0],
[2725.0, -1.0, -0.23239454627037048, 1.0],
[2740.0, -0.7413718700408936, -0.7747474312782288, 1.0],
[2761.0, -0.7413718700408936, -0.7747474312782288, 1.0],
[2775.0, -0.08220452815294266, -0.97500079870224, 1.0],
[2794.0, -0.08220452815294266, -0.97500079870224, 1.0],
[2808.0, -0.08220452815294266, -0.97500079870224, 1.0],
[2821.0, 0.666244387626648, -0.5077429413795471, 1.0],
[2842.0, 0.666244387626648, -0.5077429413795471, 1.0],
[2857.0, 1.0, 0.023764828220009804, 1.0],
[2881.0, 1.0, 0.023764828220009804, 1.0],
[2898.0, 1.0, 0.023764828220009804, 1.0],
[2916.0, 0.3992398977279663, 0.7079638242721558, 1.0],
[2937.0, -0.08220452815294266, 1.0, 1.0],
[2958.0, -0.08220452815294266, 1.0, 1.0],
[2973.0, -0.7413718700408936, 0.5577738285064697, 1.0],
[2997.0, -0.7413718700408936, 0.5577738285064697, 1.0],
[3012.0, -0.7413718700408936, 0.5577738285064697, 1.0],
[3027.0, -1.0, -0.09889230877161026, 1.0],
[3048.0, -1.0, -0.09889230877161026, 1.0],
[3063.0, -0.733027994632721, -0.7497158050537109, 1.0],
[3085.0, -0.733027994632721, -0.7497158050537109, 1.0],
[3101.0, 0.0, -0.97500079870224, 1.0],
[3120.0, 0.0, -0.97500079870224, 1.0],
[3147.0, 0.8831855654716492, -0.4243040382862091, 1.0],
[3171.0, 0.8831855654716492, -0.4243040382862091, 1.0],
[3186.0, 0.8831855654716492, 0.3658643364906311, 1.0],
[3210.0, 0.8831855654716492, 0.3658643364906311, 1.0],
[3226.0, 0.3074570894241333, 0.9499366879463196, 1.0],
[3256.0, 0.3074570894241333, 0.9499366879463196, 1.0],
[3270.0, -0.18233121931552887, 0.7163076996803284, 1.0],
[3292.0, -0.6078696250915527, -0.17398732900619507, 1.0],
[3314.0, -0.6078696250915527, -0.17398732900619507, 1.0],
[3329.0, -0.6078696250915527, -0.17398732900619507, 1.0],
[3343.0, -0.6579329371452332, -0.899905800819397, 1.0],
[3363.0, -0.6579329371452332, -0.899905800819397, 1.0],
[3379.0, -0.18233121931552887, -1.0, 1.0],
[3401.0, -0.18233121931552887, -1.0, 1.0],
[3417.0, -0.18233121931552887, -1.0, 1.0],
[3435.0, 0.5243982672691345, -0.5744940638542175, 1.0],
[3456.0, 0.9666244387626648, 0.18229874968528748, 1.0],
[3477.0, 0.9666244387626648, 0.18229874968528748, 1.0],
[3492.0, 0.9666244387626648, 0.18229874968528748, 1.0],
[3506.0, 0.5077104568481445, 0.8247783184051514, 1.0],
[3525.0, 0.5077104568481445, 0.8247783184051514, 1.0],
[3539.0, -0.2657701075077057, 0.9666244387626648, 1.0],
[3558.0, -0.2657701075077057, 0.9666244387626648, 1.0],
[3572.0, -0.2657701075077057, 0.9666244387626648, 1.0],
[3587.0, -0.8414985537528992, 0.19064263999462128, 1.0],
[3605.0, -0.8414985537528992, 0.19064263999462128, 1.0],
[3619.0, -0.16564343869686127, -0.0, 0.5828054547309875],
[3639.0, -0.16564343869686127, -0.0, 0.5828054547309875],
[3663.0, 0.0, -0.0, 0.0],
[3684.0, 0.0, -0.0, 0.0],
[3700.0, 0.0, -0.0, 0.0]
STOP
